staff_id,staff_name,role,week_start,appointments_handled,sla_met_rate,escalations,followups_due,followups_completed,followup_rate,avg_handle_time_min,month,month_name,year,sla_met_pct,followup_pct
S017,Staff_17,Patient Coordinator,2024-03-18,83,0.9557,2,17,10,0.5882,14.6,3,Mar,2024,95.6,58.8
S017,Staff_17,Patient Coordinator,2024-03-25,61,0.8728,0,25,19,0.76,17.5,3,Mar,2024,87.3,76.0
S017,Staff_17,Patient Coordinator,2024-04-01,102,0.8234,4,17,12,0.7059,12.7,4,Apr,2024,82.3,70.6
S017,Staff_17,Patient Coordinator,2024-04-08,57,0.8344,2,8,6,0.75,19.2,4,Apr,2024,83.4,75.0
S017,Staff_17,Patient Coordinator,2024-04-15,86,0.9001,4,20,16,0.8,10.7,4,Apr,2024,90.0,80.0
S017,Staff_17,Patient Coordinator,2024-04-22,80,0.8474,0,7,5,0.7143,13.9,4,Apr,2024,84.7,71.4
S017,Staff_17,Patient Coordinator,2024-04-29,97,0.9356,5,10,7,0.7,15.1,4,Apr,2024,93.6,70.0
S017,Staff_17,Patient Coordinator,2024-05-06,71,0.8848,4,16,15,0.9375,13.0,5,May,2024,88.5,93.8
S017,Staff_17,Patient Coordinator,2024-05-13,94,0.9242,1,16,12,0.75,17.3,5,May,2024,92.4,75.0
S017,Staff_17,Patient Coordinator,2024-05-20,76,0.9603,4,23,16,0.6957,8.2,5,May,2024,96.0,69.6
S017,Staff_17,Patient Coordinator,2024-05-27,111,0.8641,4,14,8,0.5714,14.5,5,May,2024,86.4,57.1
S017,Staff_17,Patient Coordinator,2024-06-03,69,0.872,1,21,14,0.6667,18.9,6,Jun,2024,87.2,66.7
S017,Staff_17,Patient Coordinator,2024-06-10,75,0.798,5,20,15,0.75,18.8,6,Jun,2024,79.8,75.0
S017,Staff_17,Patient Coordinator,2024-06-17,63,0.8841,3,20,14,0.7,8.6,6,Jun,2024,88.4,70.0
S017,Staff_17,Patient Coordinator,2024-06-24,51,0.89,5,12,10,0.8333,9.3,6,Jun,2024,89.0,83.3
S017,Staff_17,Patient Coordinator,2024-07-01,87,0.9308,3,11,10,0.9091,14.8,7,Jul,2024,93.1,90.9
S017,Staff_17,Patient Coordinator,2024-07-08,62,0.8979,0,5,3,0.6,11.5,7,Jul,2024,89.8,60.0
S017,Staff_17,Patient Coordinator,2024-07-15,90,0.882,3,15,11,0.7333,10.9,7,Jul,2024,88.2,73.3
S017,Staff_17,Patient Coordinator,2024-07-22,56,0.9451,2,10,7,0.7,10.8,7,Jul,2024,94.5,70.0
S017,Staff_17,Patient Coordinator,2024-07-29,43,0.9758,0,23,20,0.8696,9.4,7,Jul,2024,97.6,87.0
S017,Staff_17,Patient Coordinator,2024-08-05,60,0.958,4,6,5,0.8333,15.9,8,Aug,2024,95.8,83.3
S017,Staff_17,Patient Coordinator,2024-08-12,104,0.9562,1,8,6,0.75,11.0,8,Aug,2024,95.6,75.0
S017,Staff_17,Patient Coordinator,2024-08-19,98,0.8153,1,13,10,0.7692,19.7,8,Aug,2024,81.5,76.9
S017,Staff_17,Patient Coordinator,2024-08-26,59,0.9469,1,22,16,0.7273,13.1,8,Aug,2024,94.7,72.7
S017,Staff_17,Patient Coordinator,2024-09-02,55,0.8803,2,21,14,0.6667,15.8,9,Sep,2024,88.0,66.7
S017,Staff_17,Patient Coordinator,2024-09-09,45,0.8968,4,19,18,0.9474,18.8,9,Sep,2024,89.7,94.7
S017,Staff_17,Patient Coordinator,2024-09-16,101,0.9855,4,11,6,0.5455,9.3,9,Sep,2024,98.6,54.6
S017,Staff_17,Patient Coordinator,2024-09-23,62,0.98,3,17,12,0.7059,9.3,9,Sep,2024,98.0,70.6
S017,Staff_17,Patient Coordinator,2024-09-30,61,0.9155,0,10,7,0.7,16.6,9,Sep,2024,91.6,70.0
S017,Staff_17,Patient Coordinator,2024-10-07,63,0.9261,4,8,5,0.625,14.8,10,Oct,2024,92.6,62.5
S017,Staff_17,Patient Coordinator,2024-10-14,57,0.8295,2,22,19,0.8636,13.0,10,Oct,2024,83.0,86.4
S017,Staff_17,Patient Coordinator,2024-10-21,43,0.8376,2,10,9,0.9,12.9,10,Oct,2024,83.8,90.0
S017,Staff_17,Patient Coordinator,2024-10-28,104,0.8654,3,8,7,0.875,12.3,10,Oct,2024,86.5,87.5
S017,Staff_17,Patient Coordinator,2024-11-04,88,0.9239,3,18,13,0.7222,15.1,11,Nov,2024,92.4,72.2
S017,Staff_17,Patient Coordinator,2024-11-11,114,0.8903,5,19,13,0.6842,18.3,11,Nov,2024,89.0,68.4
S017,Staff_17,Patient Coordinator,2024-11-18,41,0.8463,5,9,5,0.5556,11.6,11,Nov,2024,84.6,55.6
S017,Staff_17,Patient Coordinator,2024-11-25,67,0.917,2,15,13,0.8667,15.3,11,Nov,2024,91.7,86.7
S017,Staff_17,Patient Coordinator,2024-12-02,110,0.9452,2,21,16,0.7619,13.5,12,Dec,2024,94.5,76.2
S017,Staff_17,Patient Coordinator,2024-12-09,54,0.8061,3,9,7,0.7778,16.3,12,Dec,2024,80.6,77.8
S017,Staff_17,Patient Coordinator,2024-12-16,66,0.8631,0,23,19,0.8261,19.0,12,Dec,2024,86.3,82.6
S017,Staff_17,Patient Coordinator,2024-12-23,107,0.8285,0,7,6,0.8571,10.1,12,Dec,2024,82.8,85.7
S017,Staff_17,Patient Coordinator,2024-12-30,82,0.81,1,16,10,0.625,8.5,12,Dec,2024,81.0,62.5
S018,Staff_18,Admin Officer,2023-06-05,116,0.8538,1,16,13,0.8125,15.4,6,Jun,2023,85.4,81.2
S018,Staff_18,Admin Officer,2023-06-12,79,0.8648,4,8,4,0.5,18.5,6,Jun,2023,86.5,50.0
S018,Staff_18,Admin Officer,2023-06-19,116,0.8505,3,24,15,0.625,12.9,6,Jun,2023,85.0,62.5
S018,Staff_18,Admin Officer,2023-06-26,83,0.8792,4,5,3,0.6,14.8,6,Jun,2023,87.9,60.0
S018,Staff_18,Admin Officer,2023-07-03,71,0.9439,1,5,4,0.8,8.5,7,Jul,2023,94.4,80.0
S018,Staff_18,Admin Officer,2023-07-10,108,0.9133,5,19,17,0.8947,14.7,7,Jul,2023,91.3,89.5
S018,Staff_18,Admin Officer,2023-07-17,106,0.8235,0,17,16,0.9412,19.8,7,Jul,2023,82.4,94.1
S018,Staff_18,Admin Officer,2023-07-24,68,0.9321,1,20,17,0.85,18.4,7,Jul,2023,93.2,85.0
S018,Staff_18,Admin Officer,2023-07-31,59,0.966,4,11,8,0.7273,13.3,7,Jul,2023,96.6,72.7
S018,Staff_18,Admin Officer,2023-08-07,63,0.8331,0,19,11,0.5789,10.5,8,Aug,2023,83.3,57.9
S018,Staff_18,Admin Officer,2023-08-14,94,0.9028,5,21,14,0.6667,17.0,8,Aug,2023,90.3,66.7
S018,Staff_18,Admin Officer,2023-08-21,69,0.9179,5,6,4,0.6667,13.2,8,Aug,2023,91.8,66.7
S018,Staff_18,Admin Officer,2023-08-28,60,0.8543,2,25,16,0.64,8.4,8,Aug,2023,85.4,64.0
S018,Staff_18,Admin Officer,2023-09-04,54,0.8939,5,11,7,0.6364,16.9,9,Sep,2023,89.4,63.6
S018,Staff_18,Admin Officer,2023-09-11,80,0.8447,2,22,21,0.9545,12.6,9,Sep,2023,84.5,95.4
S018,Staff_18,Admin Officer,2023-09-18,91,0.7964,2,12,7,0.5833,8.9,9,Sep,2023,79.6,58.3
S018,Staff_18,Admin Officer,2023-09-25,100,0.9229,2,13,9,0.6923,8.0,9,Sep,2023,92.3,69.2
S018,Staff_18,Admin Officer,2023-10-02,63,0.8114,2,6,3,0.5,10.4,10,Oct,2023,81.1,50.0
S018,Staff_18,Admin Officer,2023-10-09,68,0.9097,0,18,16,0.8889,11.5,10,Oct,2023,91.0,88.9
S018,Staff_18,Admin Officer,2023-10-16,42,0.9383,0,6,3,0.5,11.8,10,Oct,2023,93.8,50.0
S018,Staff_18,Admin Officer,2023-10-23,107,0.984,0,9,7,0.7778,15.9,10,Oct,2023,98.4,77.8
S018,Staff_18,Admin Officer,2023-10-30,79,0.9887,5,21,17,0.8095,15.1,10,Oct,2023,98.9,81.0
S018,Staff_18,Admin Officer,2023-11-06,55,0.8506,4,8,6,0.75,13.5,11,Nov,2023,85.1,75.0
S018,Staff_18,Admin Officer,2023-11-13,100,0.9536,1,25,20,0.8,15.7,11,Nov,2023,95.4,80.0
S018,Staff_18,Admin Officer,2023-11-20,95,0.9595,3,15,10,0.6667,15.4,11,Nov,2023,96.0,66.7
S018,Staff_18,Admin Officer,2023-11-27,64,0.822,0,6,4,0.6667,15.1,11,Nov,2023,82.2,66.7
S018,Staff_18,Admin Officer,2023-12-04,108,0.9804,5,11,7,0.6364,12.3,12,Dec,2023,98.0,63.6
S018,Staff_18,Admin Officer,2023-12-11,113,0.9899,1,6,4,0.6667,8.5,12,Dec,2023,99.0,66.7
S018,Staff_18,Admin Officer,2023-12-18,105,0.8796,0,10,9,0.9,14.0,12,Dec,2023,88.0,90.0
S018,Staff_18,Admin Officer,2023-12-25,101,0.9297,2,14,9,0.6429,12.7,12,Dec,2023,93.0,64.3
S018,Staff_18,Admin Officer,2024-01-01,82,0.9567,4,15,9,0.6,19.4,1,Jan,2024,95.7,60.0
S018,Staff_18,Admin Officer,2024-01-08,94,0.7949,1,6,5,0.8333,19.4,1,Jan,2024,79.5,83.3
S018,Staff_18,Admin Officer,2024-01-15,107,0.838,5,13,11,0.8462,9.1,1,Jan,2024,83.8,84.6
S018,Staff_18,Admin Officer,2024-01-22,87,0.9294,3,19,16,0.8421,9.3,1,Jan,2024,92.9,84.2
S018,Staff_18,Admin Officer,2024-01-29,51,0.9045,4,7,6,0.8571,12.9,1,Jan,2024,90.4,85.7
S018,Staff_18,Admin Officer,2024-02-05,110,0.826,2,22,17,0.7727,14.7,2,Feb,2024,82.6,77.3
S018,Staff_18,Admin Officer,2024-02-12,48,0.8973,4,11,10,0.9091,13.4,2,Feb,2024,89.7,90.9
S018,Staff_18,Admin Officer,2024-02-19,117,0.8604,0,6,5,0.8333,17.9,2,Feb,2024,86.0,83.3
S018,Staff_18,Admin Officer,2024-02-26,82,0.783,0,11,7,0.6364,12.7,2,Feb,2024,78.3,63.6
S018,Staff_18,Admin Officer,2024-03-04,88,0.7909,2,19,11,0.5789,17.5,3,Mar,2024,79.1,57.9
S018,Staff_18,Admin Officer,2024-03-11,115,0.9201,4,24,19,0.7917,13.6,3,Mar,2024,92.0,79.2
S018,Staff_18,Admin Officer,2024-03-18,80,0.8863,5,23,16,0.6957,14.1,3,Mar,2024,88.6,69.6
S018,Staff_18,Admin Officer,2024-03-25,58,0.912,3,7,4,0.5714,15.0,3,Mar,2024,91.2,57.1
S018,Staff_18,Admin Officer,2024-04-01,76,0.8385,2,14,10,0.7143,12.7,4,Apr,2024,83.9,71.4
S018,Staff_18,Admin Officer,2024-04-08,55,0.9126,0,13,12,0.9231,9.2,4,Apr,2024,91.3,92.3
S018,Staff_18,Admin Officer,2024-04-15,48,0.9204,2,16,14,0.875,8.3,4,Apr,2024,92.0,87.5
S018,Staff_18,Admin Officer,2024-04-22,98,0.8687,0,19,14,0.7368,15.3,4,Apr,2024,86.9,73.7
S018,Staff_18,Admin Officer,2024-04-29,73,0.9491,2,9,6,0.6667,8.4,4,Apr,2024,94.9,66.7
S018,Staff_18,Admin Officer,2024-05-06,107,0.8553,0,20,16,0.8,18.9,5,May,2024,85.5,80.0
S018,Staff_18,Admin Officer,2024-05-13,80,0.8068,4,21,14,0.6667,9.5,5,May,2024,80.7,66.7
S018,Staff_18,Admin Officer,2024-05-20,88,0.9058,3,7,4,0.5714,10.9,5,May,2024,90.6,57.1
S018,Staff_18,Admin Officer,2024-05-27,96,0.9344,5,11,9,0.8182,16.2,5,May,2024,93.4,81.8
S018,Staff_18,Admin Officer,2024-06-03,95,0.8027,5,5,3,0.6,17.8,6,Jun,2024,80.3,60.0
S018,Staff_18,Admin Officer,2024-06-10,54,0.8749,2,19,15,0.7895,10.6,6,Jun,2024,87.5,79.0
S018,Staff_18,Admin Officer,2024-06-17,59,0.8473,5,8,5,0.625,19.0,6,Jun,2024,84.7,62.5
S018,Staff_18,Admin Officer,2024-06-24,91,0.9499,4,22,17,0.7727,16.7,6,Jun,2024,95.0,77.3
S018,Staff_18,Admin Officer,2024-07-01,72,0.8191,3,21,15,0.7143,12.1,7,Jul,2024,81.9,71.4
S018,Staff_18,Admin Officer,2024-07-08,47,0.9516,4,7,5,0.7143,15.8,7,Jul,2024,95.2,71.4
S018,Staff_18,Admin Officer,2024-07-15,46,0.8044,4,19,13,0.6842,13.4,7,Jul,2024,80.4,68.4
S018,Staff_18,Admin Officer,2024-07-22,67,0.9475,2,25,24,0.96,17.2,7,Jul,2024,94.8,96.0
S018,Staff_18,Admin Officer,2024-07-29,56,0.973,3,8,5,0.625,9.8,7,Jul,2024,97.3,62.5
S018,Staff_18,Admin Officer,2024-08-05,67,0.9835,2,8,7,0.875,19.0,8,Aug,2024,98.4,87.5
S018,Staff_18,Admin Officer,2024-08-12,41,0.7887,1,10,7,0.7,10.8,8,Aug,2024,78.9,70.0
S018,Staff_18,Admin Officer,2024-08-19,79,0.9615,3,23,17,0.7391,13.1,8,Aug,2024,96.2,73.9
S018,Staff_18,Admin Officer,2024-08-26,65,0.8468,2,25,24,0.96,11.8,8,Aug,2024,84.7,96.0
S018,Staff_18,Admin Officer,2024-09-02,52,0.8346,1,21,19,0.9048,9.0,9,Sep,2024,83.5,90.5
S018,Staff_18,Admin Officer,2024-09-09,102,0.9805,1,17,16,0.9412,12.9,9,Sep,2024,98.0,94.1
S018,Staff_18,Admin Officer,2024-09-16,109,0.9636,2,7,6,0.8571,11.3,9,Sep,2024,96.4,85.7
S018,Staff_18,Admin Officer,2024-09-23,117,0.9049,1,20,19,0.95,14.3,9,Sep,2024,90.5,95.0
S018,Staff_18,Admin Officer,2024-09-30,48,0.9003,3,13,9,0.6923,9.5,9,Sep,2024,90.0,69.2
S018,Staff_18,Admin Officer,2024-10-07,70,0.7903,0,5,4,0.8,16.8,10,Oct,2024,79.0,80.0
S018,Staff_18,Admin Officer,2024-10-14,116,0.9362,4,19,15,0.7895,8.9,10,Oct,2024,93.6,79.0
S018,Staff_18,Admin Officer,2024-10-21,101,0.9775,1,16,10,0.625,8.7,10,Oct,2024,97.8,62.5
S018,Staff_18,Admin Officer,2024-10-28,57,0.8036,3,16,11,0.6875,10.2,10,Oct,2024,80.4,68.8
S018,Staff_18,Admin Officer,2024-11-04,57,0.8066,1,12,9,0.75,12.3,11,Nov,2024,80.7,75.0
S018,Staff_18,Admin Officer,2024-11-11,41,0.9748,1,19,17,0.8947,17.7,11,Nov,2024,97.5,89.5
S018,Staff_18,Admin Officer,2024-11-18,99,0.835,2,17,13,0.7647,19.6,11,Nov,2024,83.5,76.5
S018,Staff_18,Admin Officer,2024-11-25,70,0.8134,3,16,14,0.875,15.9,11,Nov,2024,81.3,87.5
S018,Staff_18,Admin Officer,2024-12-02,57,0.8117,3,14,13,0.9286,8.2,12,Dec,2024,81.2,92.9
S018,Staff_18,Admin Officer,2024-12-09,59,0.909,4,20,18,0.9,10.3,12,Dec,2024,90.9,90.0
S018,Staff_18,Admin Officer,2024-12-16,52,0.8767,0,12,10,0.8333,8.3,12,Dec,2024,87.7,83.3
S018,Staff_18,Admin Officer,2024-12-23,88,0.9265,3,11,9,0.8182,18.4,12,Dec,2024,92.6,81.8
S018,Staff_18,Admin Officer,2024-12-30,118,0.9195,0,18,17,0.9444,10.3,12,Dec,2024,92.0,94.4
S019,Staff_19,Nurse,2023-06-05,107,0.9068,0,24,22,0.9167,10.2,6,Jun,2023,90.7,91.7
S019,Staff_19,Nurse,2023-06-12,114,0.9599,4,13,10,0.7692,9.4,6,Jun,2023,96.0,76.9
S019,Staff_19,Nurse,2023-06-19,83,0.8076,5,9,6,0.6667,15.8,6,Jun,2023,80.8,66.7
S019,Staff_19,Nurse,2023-06-26,80,0.8421,4,12,9,0.75,19.1,6,Jun,2023,84.2,75.0
S019,Staff_19,Nurse,2023-07-03,62,0.9154,1,7,4,0.5714,8.9,7,Jul,2023,91.5,57.1
S019,Staff_19,Nurse,2023-07-10,59,0.8029,1,9,8,0.8889,10.1,7,Jul,2023,80.3,88.9
S019,Staff_19,Nurse,2023-07-17,68,0.7865,1,22,16,0.7273,15.7,7,Jul,2023,78.6,72.7
S019,Staff_19,Nurse,2023-07-24,41,0.839,0,8,5,0.625,15.6,7,Jul,2023,83.9,62.5
S019,Staff_19,Nurse,2023-07-31,55,0.8466,1,6,4,0.6667,11.0,7,Jul,2023,84.7,66.7
S019,Staff_19,Nurse,2023-08-07,118,0.7814,3,20,13,0.65,11.9,8,Aug,2023,78.1,65.0
S019,Staff_19,Nurse,2023-08-14,91,0.7932,1,25,16,0.64,18.2,8,Aug,2023,79.3,64.0
S019,Staff_19,Nurse,2023-08-21,106,0.8553,3,14,9,0.6429,16.4,8,Aug,2023,85.5,64.3
S019,Staff_19,Nurse,2023-08-28,63,0.8242,3,11,10,0.9091,13.4,8,Aug,2023,82.4,90.9
S019,Staff_19,Nurse,2023-09-04,66,0.9373,4,25,17,0.68,17.4,9,Sep,2023,93.7,68.0
S019,Staff_19,Nurse,2023-09-11,110,0.8574,4,21,14,0.6667,17.0,9,Sep,2023,85.7,66.7
S019,Staff_19,Nurse,2023-09-18,57,0.8985,4,25,17,0.68,16.6,9,Sep,2023,89.8,68.0
S019,Staff_19,Nurse,2023-09-25,75,0.802,4,15,10,0.6667,9.0,9,Sep,2023,80.2,66.7
S019,Staff_19,Nurse,2023-10-02,107,0.8811,1,7,5,0.7143,8.7,10,Oct,2023,88.1,71.4
S019,Staff_19,Nurse,2023-10-09,72,0.9448,1,13,12,0.9231,11.1,10,Oct,2023,94.5,92.3
S019,Staff_19,Nurse,2023-10-16,68,0.9047,3,14,10,0.7143,11.9,10,Oct,2023,90.5,71.4
S019,Staff_19,Nurse,2023-10-23,101,0.9144,0,22,18,0.8182,8.3,10,Oct,2023,91.4,81.8
S019,Staff_19,Nurse,2023-10-30,79,0.9461,2,12,9,0.75,8.1,10,Oct,2023,94.6,75.0
S019,Staff_19,Nurse,2023-11-06,47,0.9738,1,21,20,0.9524,14.8,11,Nov,2023,97.4,95.2
S019,Staff_19,Nurse,2023-11-13,52,0.8109,5,5,4,0.8,17.8,11,Nov,2023,81.1,80.0
S019,Staff_19,Nurse,2023-11-20,102,0.9336,0,6,5,0.8333,9.5,11,Nov,2023,93.4,83.3
S019,Staff_19,Nurse,2023-11-27,112,0.8384,3,15,12,0.8,14.4,11,Nov,2023,83.8,80.0
S019,Staff_19,Nurse,2023-12-04,91,0.9293,3,14,13,0.9286,11.7,12,Dec,2023,92.9,92.9
S019,Staff_19,Nurse,2023-12-11,85,0.8118,5,7,5,0.7143,11.5,12,Dec,2023,81.2,71.4
S019,Staff_19,Nurse,2023-12-18,46,0.9809,5,25,20,0.8,17.7,12,Dec,2023,98.1,80.0
S019,Staff_19,Nurse,2023-12-25,105,0.8935,3,10,8,0.8,12.9,12,Dec,2023,89.4,80.0
S019,Staff_19,Nurse,2024-01-01,71,0.9519,3,13,9,0.6923,15.6,1,Jan,2024,95.2,69.2
S019,Staff_19,Nurse,2024-01-08,110,0.7938,3,6,4,0.6667,14.3,1,Jan,2024,79.4,66.7
S019,Staff_19,Nurse,2024-01-15,109,0.8426,5,9,8,0.8889,8.5,1,Jan,2024,84.3,88.9
S019,Staff_19,Nurse,2024-01-22,73,0.8328,5,9,5,0.5556,14.2,1,Jan,2024,83.3,55.6
S019,Staff_19,Nurse,2024-01-29,56,0.974,2,12,11,0.9167,17.6,1,Jan,2024,97.4,91.7
S019,Staff_19,Nurse,2024-02-05,68,0.9441,4,25,20,0.8,15.7,2,Feb,2024,94.4,80.0
S019,Staff_19,Nurse,2024-02-12,50,0.8324,4,16,10,0.625,11.1,2,Feb,2024,83.2,62.5
S019,Staff_19,Nurse,2024-02-19,102,0.831,0,18,16,0.8889,19.8,2,Feb,2024,83.1,88.9
S019,Staff_19,Nurse,2024-02-26,81,0.8261,5,5,3,0.6,15.6,2,Feb,2024,82.6,60.0
S019,Staff_19,Nurse,2024-03-04,67,0.9292,2,22,16,0.7273,11.2,3,Mar,2024,92.9,72.7
S019,Staff_19,Nurse,2024-03-11,68,0.8734,3,10,8,0.8,13.8,3,Mar,2024,87.3,80.0
S019,Staff_19,Nurse,2024-03-18,55,0.8681,1,13,9,0.6923,14.9,3,Mar,2024,86.8,69.2
S019,Staff_19,Nurse,2024-03-25,69,0.7988,2,15,9,0.6,11.9,3,Mar,2024,79.9,60.0
S019,Staff_19,Nurse,2024-04-01,45,0.9647,0,18,10,0.5556,17.4,4,Apr,2024,96.5,55.6
S019,Staff_19,Nurse,2024-04-08,57,0.7934,3,22,14,0.6364,11.4,4,Apr,2024,79.3,63.6
S019,Staff_19,Nurse,2024-04-15,85,0.8491,3,5,3,0.6,13.0,4,Apr,2024,84.9,60.0
S019,Staff_19,Nurse,2024-04-22,100,0.9125,1,24,16,0.6667,18.5,4,Apr,2024,91.2,66.7
S019,Staff_19,Nurse,2024-04-29,84,0.9712,1,13,8,0.6154,9.9,4,Apr,2024,97.1,61.5
S019,Staff_19,Nurse,2024-05-06,87,0.8743,3,6,3,0.5,17.3,5,May,2024,87.4,50.0
S019,Staff_19,Nurse,2024-05-13,73,0.9169,5,24,22,0.9167,10.9,5,May,2024,91.7,91.7
S019,Staff_19,Nurse,2024-05-20,117,0.8842,4,9,8,0.8889,16.9,5,May,2024,88.4,88.9
S019,Staff_19,Nurse,2024-05-27,100,0.897,1,24,22,0.9167,13.2,5,May,2024,89.7,91.7
S019,Staff_19,Nurse,2024-06-03,102,0.7886,0,6,5,0.8333,8.5,6,Jun,2024,78.9,83.3
S019,Staff_19,Nurse,2024-06-10,108,0.935,2,24,17,0.7083,14.2,6,Jun,2024,93.5,70.8
S019,Staff_19,Nurse,2024-06-17,70,0.9143,3,17,14,0.8235,13.5,6,Jun,2024,91.4,82.4
S019,Staff_19,Nurse,2024-06-24,75,0.9635,5,25,24,0.96,12.2,6,Jun,2024,96.4,96.0
S019,Staff_19,Nurse,2024-07-01,60,0.8337,2,6,4,0.6667,11.3,7,Jul,2024,83.4,66.7
S019,Staff_19,Nurse,2024-07-08,78,0.8219,2,19,14,0.7368,20.0,7,Jul,2024,82.2,73.7
S019,Staff_19,Nurse,2024-07-15,70,0.9755,4,13,12,0.9231,18.9,7,Jul,2024,97.6,92.3
S019,Staff_19,Nurse,2024-07-22,81,0.9718,4,9,6,0.6667,17.1,7,Jul,2024,97.2,66.7
S019,Staff_19,Nurse,2024-07-29,94,0.8752,0,24,21,0.875,8.2,7,Jul,2024,87.5,87.5
S019,Staff_19,Nurse,2024-08-05,103,0.8137,1,9,6,0.6667,17.8,8,Aug,2024,81.4,66.7
S019,Staff_19,Nurse,2024-08-12,47,0.9083,5,5,3,0.6,18.6,8,Aug,2024,90.8,60.0
S019,Staff_19,Nurse,2024-08-19,112,0.8197,2,21,17,0.8095,14.1,8,Aug,2024,82.0,81.0
S019,Staff_19,Nurse,2024-08-26,106,0.7847,1,18,11,0.6111,12.7,8,Aug,2024,78.5,61.1
S019,Staff_19,Nurse,2024-09-02,74,0.9777,4,17,10,0.5882,15.7,9,Sep,2024,97.8,58.8
S019,Staff_19,Nurse,2024-09-09,68,0.9156,4,6,5,0.8333,19.4,9,Sep,2024,91.6,83.3
S019,Staff_19,Nurse,2024-09-16,57,0.9229,0,19,18,0.9474,11.5,9,Sep,2024,92.3,94.7
S019,Staff_19,Nurse,2024-09-23,73,0.9812,0,25,19,0.76,9.9,9,Sep,2024,98.1,76.0
S019,Staff_19,Nurse,2024-09-30,79,0.8896,3,14,10,0.7143,12.5,9,Sep,2024,89.0,71.4
S019,Staff_19,Nurse,2024-10-07,104,0.9346,1,17,14,0.8235,17.7,10,Oct,2024,93.5,82.4
S019,Staff_19,Nurse,2024-10-14,99,0.8771,5,25,24,0.96,17.9,10,Oct,2024,87.7,96.0
S019,Staff_19,Nurse,2024-10-21,71,0.8014,4,20,14,0.7,13.2,10,Oct,2024,80.1,70.0
S019,Staff_19,Nurse,2024-10-28,48,0.9824,0,16,14,0.875,19.7,10,Oct,2024,98.2,87.5
S019,Staff_19,Nurse,2024-11-04,116,0.9207,5,8,7,0.875,16.5,11,Nov,2024,92.1,87.5
S019,Staff_19,Nurse,2024-11-11,80,0.9446,2,16,15,0.9375,13.1,11,Nov,2024,94.5,93.8
S019,Staff_19,Nurse,2024-11-18,77,0.9709,5,7,6,0.8571,13.7,11,Nov,2024,97.1,85.7
S019,Staff_19,Nurse,2024-11-25,61,0.9583,1,25,23,0.92,8.9,11,Nov,2024,95.8,92.0
S019,Staff_19,Nurse,2024-12-02,87,0.7934,2,9,7,0.7778,17.7,12,Dec,2024,79.3,77.8
S019,Staff_19,Nurse,2024-12-09,68,0.8774,2,22,20,0.9091,12.8,12,Dec,2024,87.7,90.9
S019,Staff_19,Nurse,2024-12-16,108,0.8017,2,13,9,0.6923,19.2,12,Dec,2024,80.2,69.2
S019,Staff_19,Nurse,2024-12-23,68,0.8508,1,17,16,0.9412,9.1,12,Dec,2024,85.1,94.1
S019,Staff_19,Nurse,2024-12-30,120,0.9184,0,7,6,0.8571,12.1,12,Dec,2024,91.8,85.7
S020,Staff_20,Admin Officer,2023-06-05,110,0.7992,2,19,12,0.6316,14.9,6,Jun,2023,79.9,63.2
S020,Staff_20,Admin Officer,2023-06-12,57,0.9389,0,7,4,0.5714,18.4,6,Jun,2023,93.9,57.1
S020,Staff_20,Admin Officer,2023-06-19,96,0.874,3,17,11,0.6471,13.0,6,Jun,2023,87.4,64.7
S020,Staff_20,Admin Officer,2023-06-26,100,0.8383,2,23,15,0.6522,11.4,6,Jun,2023,83.8,65.2
S020,Staff_20,Admin Officer,2023-07-03,61,0.8477,1,24,14,0.5833,15.9,7,Jul,2023,84.8,58.3
S020,Staff_20,Admin Officer,2023-07-10,88,0.8531,5,9,6,0.6667,17.9,7,Jul,2023,85.3,66.7
S020,Staff_20,Admin Officer,2023-07-17,79,0.807,5,15,10,0.6667,14.6,7,Jul,2023,80.7,66.7
S020,Staff_20,Admin Officer,2023-07-24,86,0.974,4,17,11,0.6471,8.1,7,Jul,2023,97.4,64.7
S020,Staff_20,Admin Officer,2023-07-31,80,0.863,3,18,13,0.7222,19.7,7,Jul,2023,86.3,72.2
S020,Staff_20,Admin Officer,2023-08-07,95,0.9812,5,5,3,0.6,19.1,8,Aug,2023,98.1,60.0
S020,Staff_20,Admin Officer,2023-08-14,41,0.8272,1,23,19,0.8261,14.2,8,Aug,2023,82.7,82.6
S020,Staff_20,Admin Officer,2023-08-21,73,0.9406,4,12,10,0.8333,12.4,8,Aug,2023,94.1,83.3
S020,Staff_20,Admin Officer,2023-08-28,112,0.9278,3,23,21,0.913,9.6,8,Aug,2023,92.8,91.3
S020,Staff_20,Admin Officer,2023-09-04,80,0.8668,1,18,14,0.7778,12.3,9,Sep,2023,86.7,77.8
S020,Staff_20,Admin Officer,2023-09-11,104,0.9282,3,10,9,0.9,9.4,9,Sep,2023,92.8,90.0
S020,Staff_20,Admin Officer,2023-09-18,73,0.806,0,12,10,0.8333,10.9,9,Sep,2023,80.6,83.3
S020,Staff_20,Admin Officer,2023-09-25,48,0.9435,2,6,3,0.5,10.8,9,Sep,2023,94.4,50.0
S020,Staff_20,Admin Officer,2023-10-02,89,0.8762,3,15,11,0.7333,8.6,10,Oct,2023,87.6,73.3
S020,Staff_20,Admin Officer,2023-10-09,76,0.8187,0,17,14,0.8235,13.9,10,Oct,2023,81.9,82.4
